,WIDTH_sub,HEIGHT_sub,WIDTH_mem,THICKNESS_mem,WIDTH_device,HEIGHT_chamber,HEIGHT_device,strength,switching_ratio,Stalk_angle,mem_layer
24,30.0,1.0,5.0559063902022086,2.196993852563661,15.0,4.802437350806138,14.258885560023465,24.07909393310547,0.9786758350162216,-41.44938528640736,5.0
25,30.0,1.0,1.8280863449031048,0.5614201773877016,15.0,4.780010542170396,12.84263849331056,23.513607025146484,1.0044911573845965,18.678850364105205,5.0
26,30.0,1.0,5.774483529955783,2.584365522671143,15.0,8.823406211574191,11.141929400153392,23.845611572265625,0.979755942812576,-31.589451595334864,5.0
27,30.0,1.0,5.1682429748926735,1.3681858958501092,15.0,3.034436198043715,12.479273378968024,24.528484344482422,1.0138759997152316,-26.330781915910975,5.0
28,30.0,1.0,8.279682362567343,0.7731726781827686,15.0,4.347778814841883,14.124206008593198,22.978199005126953,1.1145456363793975,-12.689512596285546,5.0
29,30.0,1.0,1.3697257602222497,2.1715704389876103,15.0,4.76710705700177,14.73268935452111,23.487918853759766,0.9988384876525235,-18.30405566400357,5.0
30,30.0,1.0,8.175139654687664,0.12627337194464255,15.0,4.036667947740937,14.842641188642904,17.555654525756836,1.1173952780975158,33.25773688621619,5.0
31,30.0,1.0,2.613620603856315,2.310324749061408,15.0,7.982485155215158,11.19962371093126,23.645042419433594,0.9988560962287595,14.614006360860479,5.0
32,30.0,1.0,8.678514689337634,2.705785926586552,15.0,9.621003303462572,11.32934959382081,24.018627166748047,0.9814346442740363,-34.280450235826066,5.0
33,30.0,1.0,9.919149639059912,2.9713061352214987,15.0,6.617940151685353,13.57398188984373,24.34457778930664,0.9876030899616483,33.61864813795157,5.0
34,30.0,1.0,6.8485785302223805,2.4927781811393697,15.0,5.6551055608693535,11.407897590295633,24.074962615966797,0.9698507690674023,-40.82277810207471,5.0
35,30.0,1.0,4.2509387988081295,0.37953161345346303,15.0,4.739290828402973,11.099428440555073,22.69447135925293,1.0794150943618745,-46.45448473240846,5.0
36,30.0,1.0,3.915587573205593,0.2815115839285888,15.0,6.481406853568642,12.143754316109746,22.385997772216797,1.043172702810201,30.492950308394427,5.0
37,30.0,1.0,7.97961170494901,0.8131166224192523,15.0,9.850522204468847,11.869799411749295,23.019001007080078,1.09384583885192,-36.20516052413707,5.0
38,30.0,1.0,4.744297912529886,1.5911283764809618,15.0,5.005303287918494,14.744065393507563,24.289653778076172,0.9901752038623038,-31.81269661049818,5.0
39,30.0,1.0,6.791281131408716,1.6288072726748408,15.0,4.370312997127464,14.149040982543958,24.75137710571289,1.0011394776147038,10.73578134043516,5.0
40,30.0,1.0,6.326393238035333,2.27855332883678,15.0,8.235504220911649,11.53872899522967,24.240760803222656,0.9935636018719035,19.557571029266185,5.0
41,30.0,1.0,6.111653997970786,0.9405148899376935,15.0,3.9082146952235277,12.413105385940284,24.365360260009766,1.0486523617664494,-48.2018042922186,5.0
42,30.0,1.0,4.3888288538036,1.860222995050786,15.0,5.050526550128653,11.984742293850763,24.102405548095703,0.9971464788581244,30.50844455938455,5.0
43,30.0,1.0,4.075777840910215,1.9443355927830548,15.0,5.571351572576006,11.931772994858939,23.945880889892578,0.9968950994311414,16.583588477204422,5.0
44,30.0,1.0,2.4023822348870945,1.6425531694706157,15.0,2.682201540255984,11.27837891541231,23.837045669555664,0.9992861257891457,35.284922650443164,5.0
45,30.0,1.0,3.805825249411112,2.8998726216194517,15.0,3.9356450138437387,12.624550324728865,23.657766342163086,0.9976489443615404,12.74077863468851,5.0
46,30.0,1.0,5.0042883641807965,0.2260190480465408,15.0,8.650419418811286,14.469299415623896,21.908281326293945,1.036956599260532,-0.28803024242301944,5.0
47,30.0,1.0,6.856515434572008,2.357801928332318,15.0,4.940442012240862,14.174510967862448,24.225095748901367,0.9787344992678136,-26.66246127250305,5.0
48,30.0,1.0,5.443679586522089,2.1697560434566867,15.0,6.513552564089304,11.938147542935335,24.06850242614746,0.9908245981644328,-1.8871467594514826,5.0
49,30.0,1.0,9.815038182635497,1.3355718808565238,15.0,5.331584968349257,13.049347652287242,26.2430477142334,1.0802515928490184,-25.091112112471336,5.0
50,30.0,1.0,5.677439173877974,2.431238239806495,15.0,9.568337329516094,11.073834112920629,24.067726135253906,0.994437466836441,19.332331715701656,5.0
51,30.0,1.0,2.564870563167108,1.2426391967443189,15.0,4.103588023441033,11.659628210773374,23.766801834106445,1.002583327955926,-10.777997218479143,5.0
52,30.0,1.0,6.100606308588888,2.608161863088892,15.0,3.4924463722639274,14.939697553874794,24.012235641479492,0.9891341070415028,-14.372121278662547,5.0
53,30.0,1.0,2.9058996051445316,2.545219438859815,15.0,6.089056831391341,12.422736366215808,23.619327545166016,0.9960622685210322,-12.839442741450036,5.0
54,30.0,1.0,2.52262637812517,1.8336028317948787,15.0,6.826988178366134,12.360877535739906,23.6700439453125,0.9952435711943377,-16.118513095199205,5.0
55,30.0,1.0,5.49746467849721,0.26950264105451593,15.0,8.672951836683488,12.607747523541802,21.530614852905273,1.0718617100270087,-12.585997969908824,5.0
56,30.0,1.0,7.7096215362095055,2.970975760269299,15.0,2.0510810339803776,11.847904620061332,20.087120056152344,1.0,-30.03866747107682,5.0
57,30.0,1.0,0.7928863078874071,2.2328957466451924,15.0,7.116067475901656,14.122585256901464,23.480104446411133,0.9937059211466294,-36.32266378599343,5.0
58,30.0,1.0,4.674913437371448,1.4559471781227773,15.0,3.411766742075371,11.545910285355363,24.36347007751465,1.008487942531352,33.660940822332094,5.0
59,30.0,1.0,3.4408096972616695,2.2285282625181577,15.0,7.419320164099806,14.074597836765228,23.788320541381836,0.9985851430654076,15.343577095369433,5.0
60,30.0,1.0,0.7977905136364281,0.33893075303710113,15.0,3.680540350614038,11.840726020531653,23.710163116455078,0.9979147350109537,-45.094354710953525,5.0
61,30.0,1.0,4.376471769351822,2.01291139190206,15.0,5.854839173389481,11.881415836646825,23.956253051757812,0.9811073974076844,-36.300847674571074,5.0
62,30.0,1.0,7.86497420539991,1.4134833539136575,15.0,6.446469297907564,13.320140326295117,25.38872718811035,1.0244486096565193,-32.60932075492903,5.0
63,30.0,1.0,2.7428963647246025,2.0129121248647253,15.0,9.721673364453686,11.96948172098825,23.715347290039062,0.9987911207906419,13.88765403060468,5.0
64,30.0,1.0,8.073991565237868,2.482158559121331,15.0,8.561070076093342,11.209568837526135,24.345609664916992,0.9848234045829845,-0.6174547092161902,5.0
65,30.0,1.0,8.195687772963375,0.729539008517734,15.0,9.592996411462385,12.099702450831934,22.397048950195312,1.1064154075159525,-29.294649930390307,5.0
66,30.0,1.0,6.826949067041941,2.2952041319003817,15.0,4.277676354058901,12.729801190423963,24.246997833251953,0.9846790980717116,-10.863546773508013,5.0
67,30.0,1.0,2.1979000010708125,0.09000163854718435,15.0,8.398558244796655,14.937104888121683,23.519336700439453,0.998260822258755,-19.531306484456863,5.0
68,30.0,1.0,6.488095139099908,0.1228579345856197,15.0,5.419296218866082,12.79439660834097,19.939268112182617,1.0649618519844364,29.962541047783965,5.0
69,30.0,1.0,5.284799557517138,0.9015349800987058,15.0,3.2800935679630747,13.95902162091028,24.108640670776367,1.042990459097895,44.57204387722409,5.0
70,30.0,1.0,8.582898868018034,1.5335567893032578,15.0,5.874905843916396,12.348517934261363,25.434432983398438,1.0147843823433638,-5.965564522559482,5.0
71,30.0,1.0,6.292120463911205,1.016257125822285,15.0,2.2797974286679556,13.898356871532414,24.447174072265625,1.06025525153657,-25.851148816344306,5.0
72,30.0,1.0,2.2563735452720235,1.2243633842209922,15.0,2.8575714966817616,11.343845358937621,23.753952026367188,1.0026535000977783,22.465079650980535,5.0
73,30.0,1.0,4.155651898987781,1.124601621606825,15.0,6.45596105383716,13.4681316253175,24.170249938964844,1.0184652181810292,1.3294493151924343,5.0
74,30.0,1.0,3.1180670721635972,2.88246292261087,15.0,4.699309544092237,12.185504384319135,23.674345016479492,0.9989089576372644,27.86401143849989,5.0
75,30.0,1.0,2.5300319823316326,2.205861265621307,15.0,2.819356086996353,13.150653186390144,23.750125885009766,0.9926103697477625,-46.02824824330733,5.0
76,30.0,1.0,3.1112524945173443,1.04783291558328,15.0,9.268135932845189,13.612104867355479,23.89246940612793,1.006515070726238,-13.258464707523963,5.0
77,30.0,1.0,9.557903165758091,0.6344460898160332,15.0,7.2896505387624035,11.186532966107947,20.7663516998291,1.1860288338515887,-4.238314919423047,5.0
78,30.0,1.0,1.1983090092416089,1.7503960556617495,15.0,3.668909685663044,11.031947486345349,23.6055908203125,0.9922914599915285,-47.265462173109796,5.0
79,30.0,1.0,7.261957621205386,0.9742033324639217,15.0,9.093485844838966,12.25896925398282,24.392488479614258,1.082213957776974,21.60942437992305,5.0
80,30.0,1.0,4.311721743306033,2.2348891752433437,15.0,4.198656114910803,11.972421733161713,23.92070198059082,0.9970369535325372,25.134695299320164,5.0
81,30.0,1.0,1.5944065538822332,2.5568327976914347,15.0,5.285939695824473,14.634035919124777,23.569080352783203,0.9939395918593222,-37.49514913500889,5.0
82,30.0,1.0,9.554456841450895,2.8326573277208875,15.0,3.0996451243506664,13.322346058384413,24.235702514648438,0.9781468101483491,0.010001218834133851,5.0
83,30.0,1.0,4.223128341881033,1.7832104206493427,15.0,6.42236552149493,11.724396569325963,23.97646713256836,0.9912221313314873,-11.265516788854576,5.0
84,30.0,1.0,8.252338232094289,0.35419315493252096,15.0,7.820349378454677,13.8923217568176,18.534242630004883,1.6281934905476776,36.42178442712147,5.0
85,30.0,1.0,8.661333756118003,2.349570621202008,15.0,5.67578330699176,11.207031684979794,24.46251678466797,0.9743988471382371,-15.56355403005226,5.0
86,30.0,1.0,4.883291289517628,2.6013347800487137,15.0,4.155538403373007,12.023184180475354,23.826875686645508,0.9938802921203997,-0.014787557322847533,5.0
87,30.0,1.0,8.407949153288406,2.001124181706078,15.0,8.665191751508003,11.404583002205332,24.87778663635254,0.9907450577540421,21.25051714213415,5.0
88,30.0,1.0,7.778731729101036,1.0277025146415648,15.0,4.709945587571028,13.109250897729716,24.73384666442871,1.0939840347357501,30.15442517144549,5.0
89,30.0,1.0,4.738143294756743,1.4748835615924476,15.0,3.475026935976288,11.722185645530072,24.52775764465332,0.9935513005989689,-47.53208514548042,5.0
90,30.0,1.0,5.141849058260435,1.0029818562953643,15.0,9.000646062733196,11.611158158451875,24.226306915283203,1.0363980669554842,21.177038923536664,5.0
91,30.0,1.0,2.0384098905151555,2.9922580564771994,15.0,2.895837910490508,13.88778751810827,23.375484466552734,1.0,5.110621408072703,5.0
92,30.0,1.0,0.6147090242636153,2.694893963491999,15.0,6.133170920356451,11.815977290493667,23.346132278442383,0.9999157757357001,-1.0956943479143888,5.0
93,30.0,1.0,8.829635307776707,0.6217394012444512,15.0,5.032044314081635,14.179896902570388,21.234535217285156,1.1513853427035363,-3.4343662447630408,5.0
94,30.0,1.0,8.085934910094036,1.3784091519973534,15.0,6.93344974592462,13.753135959021646,25.568138122558594,1.0531371583007567,11.9106045016131,5.0
95,30.0,1.0,8.09005972947828,1.5583496940887194,15.0,2.1433312198503947,14.88616019261464,25.473411560058594,1.008238162581356,-41.51912854182227,5.0
96,30.0,1.0,8.831947668499122,1.363356426836473,15.0,7.071593482400448,12.943517734721294,25.86240005493164,1.0621877469793755,-4.192991849259045,5.0
97,30.0,1.0,8.737085548448288,2.3595341976284208,15.0,6.614080558106436,13.875116839106532,24.567459106445312,0.9841278694539286,3.155591625216502,5.0
98,30.0,1.0,9.723112618573577,1.7214711292684193,15.0,4.74655315004212,12.180463607178577,25.434831619262695,0.976230726196209,-14.272718239428528,5.0
99,30.0,1.0,7.847451253446994,1.0521262103096467,15.0,7.951835163628056,14.154102674672242,24.726490020751953,1.0777219483122844,-38.898540170740475,5.0
100,30.0,1.0,7.322072005213236,1.5887418218762452,15.0,2.8826892184711586,13.56418539078274,25.196002960205078,0.9912809052034067,-45.31884533218769,5.0
101,30.0,1.0,5.920642510220747,2.931730692199388,15.0,5.53998149898878,12.623730869513071,23.909252166748047,0.9938431727924941,15.071957488279253,5.0
102,30.0,1.0,8.810892383703418,0.9535946907543944,15.0,2.1569858082650004,11.457241714913078,24.31626319885254,1.1306369217632748,37.33006489939784,5.0
103,30.0,1.0,6.5043286654782655,1.454769276750698,15.0,9.531041471950335,14.077969129677873,24.853652954101562,1.0150443915882275,-11.607114946557253,5.0
104,30.0,1.0,6.096983709892941,1.5512810252625342,15.0,7.822090049731481,13.374598671164868,24.597009658813477,0.9974323068516291,-18.64501588089871,5.0
105,30.0,1.0,8.316799542143794,1.18486811026337,15.0,5.783732493112914,14.8225556507309,25.58795738220215,1.0794416962916271,-44.51944977231473,5.0
106,30.0,1.0,8.774277846316103,2.6029264544891872,15.0,8.818527299936012,13.804324875149886,24.481374740600586,0.9928044003868098,22.62541101067206,5.0
107,30.0,1.0,6.8844926988658575,0.5581345892723837,15.0,5.619172043983674,12.217765265396185,21.81863784790039,1.0919082385678112,40.782122789984925,5.0
108,30.0,1.0,5.852572128259434,0.33361916034707423,15.0,5.096510989245795,12.357318784272747,21.275774002075195,1.1590006976052627,-40.76025580043438,5.0
109,30.0,1.0,5.163993936113033,0.9718845635890035,15.0,3.012401529835534,13.527953334859209,24.106937408447266,1.0371232339066938,9.974619167923052,5.0
110,30.0,1.0,7.956600506725277,2.42197964675075,15.0,5.375439505149551,12.349623920731467,24.491607666015625,0.9929369753081407,39.8450812908911,5.0
111,30.0,1.0,9.734392805095773,2.602592566888494,15.0,6.921032610179113,11.023261218503762,24.372802734375,0.9750068041734095,-27.450039512849685,5.0
112,30.0,1.0,4.612030428362897,0.2554950015620144,15.0,2.283826102416394,14.064631528225323,22.229719161987305,1.0469577004753845,-2.5788981403985076,5.0
113,30.0,1.0,4.585185483611101,1.3975259662527795,15.0,2.89254219460887,14.56013268506864,24.30221176147461,1.0095517663807076,-21.21441746169546,5.0
114,30.0,1.0,6.088305926048666,1.8343016190500392,15.0,2.387964916149306,11.689065737504183,24.382097244262695,0.9838572109378415,-26.342788743658502,5.0
115,30.0,1.0,6.732244042412718,1.1473888586443095,15.0,7.54202095700561,14.929717705931564,25.058902740478516,1.0658187222245343,41.713292596164806,5.0
116,30.0,1.0,7.3671871551034975,2.1286277470014143,15.0,9.513798728546952,11.530723809148911,24.512771606445312,0.9902141652977634,11.638024305818796,5.0
117,30.0,1.0,5.385518058670274,2.208590231569022,15.0,7.4110342076789335,11.767453636495262,23.96766471862793,0.9753396449382649,-39.9134632979417,5.0
118,30.0,1.0,0.9498712848630517,2.329911325142124,15.0,6.125730368048757,12.52912207910887,23.49882698059082,0.9922361705378296,-39.940639223295875,5.0
119,30.0,1.0,3.080805157218461,2.4666449666979533,15.0,5.533120235618965,14.734673976258296,23.68987464904785,0.9936987347145714,-25.054071852576044,5.0
120,30.0,1.0,4.176866673998118,2.1106909908092013,15.0,8.669978022514432,14.650577773041887,23.926433563232422,0.9973302426267232,7.492842450198324,5.0
121,30.0,1.0,2.131908336813639,1.3642964538904934,15.0,8.870769158788715,14.697401234462482,23.70806312561035,0.9986889942849889,-12.184620618453181,5.0
122,30.0,1.0,7.209894212759348,2.1439490388480764,15.0,2.075885290773553,14.506639313214478,23.739185333251953,1.0,10.253409452705341,5.0
123,30.0,1.0,0.5388006537963024,2.0642009188230186,15.0,9.302180688720664,11.15939908766213,23.386859893798828,0.9972976105509093,-20.023663659629392,5.0
124,30.0,1.0,6.710332687430181,0.042680949031960326,15.0,9.206929326347016,13.121676274412986,20.18311309814453,1.0938492298538394,22.17085300550058,5.0
125,30.0,1.0,7.3786106323340395,2.5687317195835457,15.0,4.425641409728278,12.899357949803349,24.354291915893555,0.9953416717972016,48.826914879833424,5.0
126,30.0,1.0,1.636112069042626,2.3846304816953294,15.0,6.923146379661603,13.369060120868257,23.509963989257812,0.998170235995422,-14.520165073055324,5.0
127,30.0,1.0,3.1698625046892133,1.4204348309101078,15.0,5.377663904040489,11.295860757608427,23.99888801574707,1.002925561466602,29.69743753734373,5.0
128,30.0,1.0,7.485611960407743,2.4173999766917746,15.0,7.363152479180381,13.616725188353488,24.1285457611084,0.976226566114941,-45.845769898706905,5.0
129,30.0,1.0,6.547371350827261,0.8342173574292824,15.0,4.42891924213105,14.891774184846504,23.70008659362793,1.0665795537826637,7.321853926146545,5.0
130,30.0,1.0,9.00055656246468,0.5093662695868745,15.0,8.525165885799158,13.55615240408429,19.569475173950195,1.166541163559901,-21.58045771657237,5.0
131,30.0,1.0,4.7770328704356,1.4079090580836189,15.0,5.513137580726595,11.353734877461209,24.350194931030273,1.0000732438322426,-28.40942733197032,5.0
132,30.0,1.0,6.519950158823682,0.7140202975348761,15.0,4.6639578491307185,11.124704182123649,23.08101463317871,1.068171675083566,7.282727707378243,5.0
133,30.0,1.0,5.169385819143347,1.3723680851519382,15.0,6.174503324905753,12.110804529357,24.475191116333008,1.0153264493112548,5.189699273734448,5.0
134,30.0,1.0,5.395583604127264,0.3054291903548356,15.0,7.320773629481723,12.687933800701158,21.752548217773438,1.099641420437502,-12.77603128434697,5.0
135,30.0,1.0,3.7280496099427087,1.9215766008194652,15.0,9.490079478071628,14.173210241696452,23.901216506958008,0.9978953697178191,8.590224621037756,5.0
136,30.0,1.0,7.4941613607040045,1.9444534171529573,15.0,8.91078087717655,11.500925590332225,24.589649200439453,0.9811529972293132,-12.971563134856147,5.0
137,30.0,1.0,8.659542082571468,0.13789216937361018,15.0,4.74608445267033,13.16470631240533,16.58367156982422,1.1387646332575587,36.84574721562276,5.0
138,30.0,1.0,8.469423319324225,1.5047828715999914,15.0,8.424198611364666,12.705108073075209,25.162586212158203,1.0288497202889042,-47.824879132576044,5.0
139,30.0,1.0,0.5808406637433614,1.2958429508046783,15.0,3.6840789155939477,14.00556650408887,23.378942489624023,0.9996471104240172,-17.48031482256785,5.0
140,30.0,1.0,1.5317406712839468,2.0741353691845283,15.0,2.5483024178420077,13.687748775646012,23.478090286254883,0.9997902835663457,13.51841527021098,5.0
141,30.0,1.0,5.0846761453177844,1.3413839405331978,15.0,5.805632525192302,11.322287155398008,24.436172485351562,1.0139163902287383,-5.221821125241497,5.0
142,30.0,1.0,5.781680184489463,2.3285806312169433,15.0,4.725550104865354,12.797571887910502,24.101938247680664,0.9760334783310237,-39.77583717213912,5.0
143,30.0,1.0,4.394176600967462,1.8902371787787893,15.0,9.799823550492157,11.391496159550183,23.95138168334961,0.990967012253187,-8.052507158792707,5.0
144,30.0,1.0,2.511954018659374,1.4175218667545857,15.0,5.228578319059591,11.54802525087093,23.86282730102539,0.9893869593817353,-40.91597788323287,5.0
145,30.0,1.0,6.4093779313842925,0.19385114323417427,15.0,4.511795660127275,11.822902042570467,20.194149017333984,1.0381179419956852,-32.99983682514558,5.0
146,30.0,1.0,4.214635074810873,0.3532773686869317,15.0,8.511319728179846,13.014289554019769,22.69302749633789,1.0755154417609274,2.4069887468155216,5.0
147,30.0,1.0,8.498195763418499,2.860448994441577,15.0,8.045097844313897,12.662930417234278,24.26789093017578,0.9909643583924951,20.54690432555335,5.0
148,30.0,1.0,4.535535488071854,0.02527845399721279,15.0,2.710179951304135,13.2489559254209,22.230199813842773,1.0323988233780967,-26.3313537790458,5.0
149,30.0,1.0,5.166977424201592,2.4418094724794255,15.0,5.454560154257194,13.129598087192418,23.933008193969727,0.9874650116092833,-21.0192430789087,5.0
150,30.0,1.0,0.7909179378317281,2.4939798437668728,15.0,4.287559272638619,14.66431316722936,23.432086944580078,0.9988191568467683,-27.722615649258174,5.0
151,30.0,1.0,2.799523158767946,2.713568883581426,15.0,6.686111297459871,11.78877013941603,23.581510543823242,0.9902000374183156,-30.26139572900658,5.0
152,30.0,1.0,5.939150863794819,1.5696439128062887,15.0,2.7059341422837937,13.98222892690091,24.582942962646484,1.0002644908465834,-22.996924567997965,5.0
153,30.0,1.0,2.1553049535617905,0.23396519531219429,15.0,5.959294124619796,14.513490354089264,23.56706428527832,1.0036967869495923,-23.78768224998504,5.0
154,30.0,1.0,4.9296211360663555,1.972775711075858,15.0,7.299770246294552,12.506332307697619,24.08686065673828,0.9944301933100583,6.801738413887392,5.0
155,30.0,1.0,6.513668619871891,0.6471650786764725,15.0,2.012277179459529,12.963911932858199,22.65757942199707,1.076549483624782,37.698626362146655,5.0
156,30.0,1.0,9.94140332732319,0.6175171742331887,15.0,9.475465645248047,11.789671380689889,19.924348831176758,1.2095684708283185,-21.227161112094066,5.0
157,30.0,1.0,9.569516483764463,0.7646436198660882,15.0,8.841010934775992,13.061619441023378,22.267993927001953,1.1655440353986755,-10.460642639090167,5.0
158,30.0,1.0,2.3442658101210867,1.2419897607534878,15.0,4.3396126380976705,12.079154174200925,23.77353286743164,1.00287937490224,18.57710204693398,5.0
159,30.0,1.0,4.97094872058795,2.5343777882726735,15.0,8.401371693619623,13.984083258540764,23.869905471801758,0.9902923738014133,-16.014323649802378,5.0
160,30.0,1.0,0.7274764229782018,1.0408120560262697,15.0,5.026836422006835,13.162005924235629,23.596818923950195,0.9954064091261613,-38.04763133415439,5.0
161,30.0,1.0,0.9003349582594791,1.5565993226936907,15.0,8.073963969240502,13.016285770664275,23.448884963989258,0.9997774200668049,-0.9493228167349912,5.0
162,30.0,1.0,8.746447472435612,1.0121929165088452,15.0,9.874636341161441,12.390659904458087,24.66965103149414,1.1130517561241502,-3.894446108885795,5.0
163,30.0,1.0,8.699724289535654,0.4714605992969355,15.0,3.7013916971155716,14.665290435322635,19.711536407470703,1.219966540560245,-10.751434293334952,5.0
164,30.0,1.0,2.7511313913517905,1.7880459191780098,15.0,2.8522836488480214,14.252918626521142,23.68022346496582,0.9970103959169595,-20.156346077851012,5.0
165,30.0,1.0,7.359126608344511,0.9428612470499232,15.0,3.125685456885308,12.572208452410251,24.264301300048828,1.0815546863695267,-25.119415012724303,5.0
166,30.0,1.0,7.332522249329453,1.8906351533134325,15.0,8.222613150315128,12.05812211809387,24.694236755371094,0.9904370428839026,13.292984784806073,5.0
167,30.0,1.0,7.344082967717856,2.0674526875442787,15.0,7.695440572700674,12.641867005139204,24.473079681396484,0.9816535309696219,-14.260824362802794,5.0
168,30.0,1.0,1.2811899094960881,1.3425582977237083,15.0,6.585818602631013,13.21827357293651,23.541873931884766,0.9983194886819662,-15.221093464005804,5.0
169,30.0,1.0,1.96622804552419,2.9182980394915505,15.0,3.1481126780941127,13.316132938945453,23.487760543823242,0.9974883676925368,-28.746476877544197,5.0
170,30.0,1.0,3.4622614143504604,2.426406094463443,15.0,4.674923390942505,11.37695581720464,23.76142120361328,0.9982149190078995,24.821456880595772,5.0
171,30.0,1.0,9.268806316216413,0.3445420360303251,15.0,3.424880631272983,13.50926198382566,17.38010025024414,1.3543656220800684,10.435873509658933,5.0
172,30.0,1.0,3.4437214906507156,2.1767600007505936,15.0,4.385087628407538,11.868209572348913,23.744583129882812,0.9929366622221538,-21.82151437337164,5.0
173,30.0,1.0,7.238215426573841,2.2016364144685467,15.0,9.46464402548758,12.767615301940634,24.522064208984375,0.9956645467227917,34.31949684501896,5.0
174,30.0,1.0,7.4175538297171615,1.0266615886702228,15.0,5.902522012120793,14.12119627600606,24.62794303894043,1.0793709720456541,9.164095484451764,5.0
175,30.0,1.0,4.856914100374913,0.7587217790662959,15.0,2.1416964337834417,13.111026711406206,23.548641204833984,1.0393030811219515,-20.1734515945041,5.0
176,30.0,1.0,6.704679993839251,0.04540100365057714,15.0,4.890238922855976,14.015673311158483,19.196311950683594,1.0997110421876222,43.95352966303493,5.0
177,30.0,1.0,9.857980463363697,2.945827165912377,15.0,5.11580209113901,14.311029671909967,24.16681480407715,0.9706608535972964,-21.221341748219174,5.0
178,30.0,1.0,2.8461583761324807,2.2504757014225634,15.0,2.5253849423879826,14.933488059661613,23.636056900024414,0.9965341929791393,-28.306377215205487,5.0
179,30.0,1.0,4.533836218311327,1.7100928272991094,15.0,8.777637401025423,13.406420780658541,24.119060516357422,0.9957627065257312,2.1318528466967663,5.0
